ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202504,02T25,14,9,B1,B2,C3,C4,A5,B6,B1,A2,B3,C2
202504,02T25,399,308,C1,B2,C3,C4,A5,C6,C1,C2,C3,C9
202504,02T25,387,275,B1,A2,B3,B4,A5,A6,C1,D2,B3,C7
202504,02T25,277,226,B1,C2,B3,C4,C5,C6,A1,C2,B3,C6
202504,02T25,96,70,B1,C2,A3,B4,C5,C6,B1,D2,B3,C3
202504,02T25,50,31,C1,A2,A3,A4,B5,B6,D1,D2,A3,C6
202504,02T25,82,59,A1,B2,B3,A4,C5,A6,A1,A2,A3,C8
202504,02T25,35,27,C1,C2,C3,B4,B5,A6,B1,C2,B3,C10
202504,02T25,129,93,A1,A2,B3,C4,A5,B6,B1,B2,B3,C2
202504,02T25,19,14,C1,C2,A3,B4,C5,B6,C1,C2,B3,C2
202504,02T25,92,64,A1,A2,B3,B4,A5,A6,D1,B2,C3,C8
202504,02T25,35,30,B1,B2,A3,C4,C5,C6,D1,A2,A3,C6
202504,02T25,188,138,A1,C2,A3,C4,A5,A6,B1,A2,B3,C6
202504,02T25,67,56,A1,C2,A3,A4,C5,A6,C1,C2,B3,C6
202504,02T25,368,257,C1,C2,C3,C4,B5,A6,B1,B2,D3,C2
202504,02T25,225,175,A1,C2,B3,C4,C5,C6,C1,B2,D3,C2
202504,02T25,23,19,A1,B2,C3,B4,C5,B6,D1,A2,D3,C4
202504,02T25,145,96,B1,C2,A3,A4,B5,A6,B1,D2,B3,C6
202504,02T25,145,105,B1,B2,A3,B4,C5,B6,A1,A2,D3,C7
202504,02T25,512,413,C1,B2,A3,B4,C5,A6,B1,C2,A3,C9
202504,02T25,171,133,C1,A2,A3,C4,C5,C6,B1,B2,A3,C3
202504,02T25,335,215,C1,B2,A3,B4,B5,B6,A1,B2,D3,C2
202504,02T25,207,145,B1,B2,C3,B4,B5,B6,C1,B2,D3,C8
202504,02T25,569,445,C1,B2,C3,A4,A5,B6,D1,B2,C3,C1
202504,02T25,115,89,B1,B2,B3,C4,A5,C6,B1,A2,B3,C2
202504,02T25,248,186,B1,A2,C3,A4,C5,B6,A1,A2,C3,C1
202504,02T25,6,4,B1,A2,A3,A4,A5,B6,C1,A2,D3,C6
202504,02T25,85,65,A1,A2,C3,B4,B5,B6,C1,D2,D3,C6
202504,02T25,23,18,B1,B2,B3,A4,B5,B6,B1,B2,D3,C2
202504,02T25,185,139,A1,A2,B3,B4,B5,C6,D1,A2,B3,C4
202504,02T25,881,715,A1,A2,A3,A4,B5,B6,A1,B2,C3,C9
202504,02T25,48,38,C1,A2,B3,B4,C5,B6,C1,D2,C3,C6
202504,02T25,25,17,C1,C2,B3,C4,C5,B6,A1,D2,C3,C10
202504,02T25,68,50,A1,A2,B3,C4,C5,C6,C1,A2,D3,C9
202504,02T25,288,202,C1,A2,B3,C4,C5,C6,D1,A2,C3,C4
202504,02T25,68,51,A1,A2,B3,C4,B5,C6,C1,B2,B3,C10
202504,02T25,36,26,B1,B2,A3,A4,B5,C6,D1,B2,A3,C1
202504,02T25,343,252,C1,A2,C3,C4,C5,A6,B1,C2,B3,C10
202504,02T25,161,115,C1,B2,B3,A4,A5,C6,D1,B2,C3,C5
202504,02T25,137,113,B1,C2,B3,B4,A5,A6,D1,D2,B3,C5
202504,02T25,250,180,A1,B2,B3,B4,C5,A6,C1,D2,A3,C6
202504,02T25,58,45,C1,A2,A3,A4,C5,A6,C1,A2,B3,C8
202504,02T25,263,207,A1,C2,A3,A4,C5,B6,C1,A2,D3,C3
202504,02T25,145,107,A1,B2,C3,A4,C5,A6,D1,A2,C3,C9
202504,02T25,45,35,B1,A2,C3,B4,A5,C6,D1,C2,A3,C1
202504,02T25,119,98,C1,A2,A3,C4,B5,B6,B1,D2,A3,C10
202504,02T25,64,47,A1,B2,B3,B4,C5,B6,D1,D2,B3,C10
202504,02T25,390,281,B1,C2,A3,C4,B5,A6,D1,C2,D3,C6
202504,02T25,175,129,A1,A2,C3,C4,C5,A6,B1,B2,D3,C5
202504,02T25,535,440,B1,A2,B3,C4,C5,B6,D1,D2,A3,C6
202504,02T25,108,81,C1,C2,C3,C4,C5,B6,B1,C2,B3,C2
202504,02T25,582,451,C1,C2,A3,B4,A5,B6,A1,D2,C3,C5
202504,02T25,312,215,A1,B2,C3,A4,C5,A6,B1,C2,C3,C5
202504,02T25,303,208,B1,C2,C3,B4,B5,A6,A1,B2,D3,C10
202504,02T25,25,19,B1,B2,A3,A4,A5,A6,B1,C2,B3,C10
202504,02T25,213,159,A1,A2,C3,C4,A5,C6,A1,B2,D3,C2
202504,02T25,309,241,B1,B2,B3,A4,A5,B6,A1,B2,D3,C2
202504,02T25,12,9,A1,A2,B3,B4,B5,A6,D1,D2,B3,C6
202504,02T25,288,188,A1,B2,A3,A4,B5,B6,D1,C2,B3,C2
202504,02T25,199,145,A1,A2,C3,A4,B5,A6,A1,B2,A3,C8
202504,02T25,181,152,C1,B2,A3,C4,A5,C6,A1,A2,B3,C5
202504,02T25,1,0,B1,A2,B3,C4,C5,A6,D1,C2,B3,C7
202504,02T25,113,80,A1,A2,A3,A4,A5,A6,A1,D2,A3,C10
202504,02T25,474,354,A1,B2,A3,C4,B5,A6,B1,D2,D3,C3
202504,02T25,41,29,A1,C2,C3,C4,C5,A6,D1,D2,D3,C10
202504,02T25,128,93,B1,C2,A3,B4,A5,C6,B1,D2,C3,C5
202504,02T25,65,46,A1,B2,C3,B4,C5,A6,D1,C2,B3,C7
202504,02T25,153,118,A1,C2,A3,C4,B5,A6,B1,C2,D3,C7
202504,02T25,206,159,C1,B2,C3,B4,B5,B6,B1,B2,A3,C3
202504,02T25,682,520,A1,B2,A3,C4,A5,B6,A1,C2,B3,C7
202504,02T25,277,222,B1,A2,C3,B4,A5,A6,D1,D2,A3,C7
202504,02T25,190,127,C1,C2,A3,B4,C5,A6,D1,B2,A3,C4
202504,02T25,97,68,A1,A2,B3,B4,B5,A6,D1,C2,A3,C1
202504,02T25,427,300,C1,C2,A3,C4,A5,A6,D1,C2,B3,C2
202504,02T25,23,18,B1,C2,A3,B4,B5,B6,D1,A2,B3,C7
202504,02T25,44,30,C1,B2,A3,C4,A5,A6,D1,D2,D3,C8
202504,02T25,241,174,C1,B2,B3,B4,C5,C6,A1,B2,A3,C2
202504,02T25,335,242,A1,A2,C3,A4,C5,B6,D1,C2,C3,C8
202504,02T25,64,47,C1,C2,C3,B4,C5,A6,B1,C2,A3,C10
202504,02T25,44,33,C1,B2,A3,C4,A5,C6,A1,C2,B3,C3
202504,02T25,113,80,B1,A2,A3,A4,C5,A6,D1,C2,A3,C7
202504,02T25,538,372,A1,B2,A3,C4,A5,B6,A1,B2,B3,C10
202504,02T25,57,44,A1,A2,B3,A4,A5,B6,A1,C2,A3,C9
202504,02T25,360,260,A1,B2,A3,A4,A5,B6,B1,B2,C3,C6
202504,02T25,430,302,A1,C2,A3,A4,A5,C6,C1,C2,A3,C7
202504,02T25,113,72,B1,A2,A3,B4,B5,A6,B1,D2,A3,C6
202504,02T25,780,574,B1,C2,A3,B4,A5,C6,C1,A2,C3,C4
202504,02T25,5,3,B1,B2,B3,B4,B5,A6,D1,A2,C3,C2
202504,02T25,247,189,B1,A2,C3,A4,A5,B6,A1,C2,A3,C3
202504,02T25,138,103,B1,A2,B3,C4,C5,A6,B1,B2,A3,C1
202504,02T25,472,359,A1,A2,C3,B4,C5,C6,A1,A2,A3,C4
202504,02T25,237,182,A1,C2,B3,C4,B5,C6,B1,B2,D3,C3
202504,02T25,850,675,C1,C2,A3,C4,B5,B6,A1,A2,B3,C8
202504,02T25,46,33,B1,A2,C3,A4,C5,C6,A1,D2,B3,C10
202504,02T25,170,126,C1,C2,C3,B4,C5,B6,A1,D2,A3,C6
202504,02T25,523,421,C1,A2,B3,C4,A5,B6,B1,B2,B3,C3
202504,02T25,79,69,C1,C2,B3,B4,A5,B6,A1,C2,C3,C9
202504,02T25,714,534,A1,A2,B3,C4,B5,A6,C1,B2,B3,C4
202504,02T25,81,68,A1,A2,C3,A4,C5,A6,D1,B2,B3,C1
202504,02T25,42,32,C1,A2,C3,B4,C5,C6,A1,B2,C3,C4
202504,02T25,329,239,A1,B2,B3,C4,C5,B6,B1,C2,B3,C9
202504,02T25,39,30,C1,A2,B3,C4,C5,C6,D1,B2,D3,C1
202504,02T25,298,199,B1,B2,B3,C4,B5,A6,D1,B2,D3,C2
202504,02T25,168,130,C1,B2,B3,C4,A5,A6,D1,C2,C3,C1
202504,02T25,206,156,A1,C2,C3,A4,C5,B6,D1,B2,C3,C6
202504,02T25,360,284,A1,C2,C3,C4,C5,B6,A1,D2,A3,C9
202504,02T25,14,11,B1,C2,C3,A4,A5,C6,A1,B2,A3,C5
202504,02T25,65,44,B1,A2,C3,C4,A5,C6,A1,C2,A3,C4
202504,02T25,89,64,C1,B2,A3,C4,C5,B6,C1,B2,A3,C1
202504,02T25,367,268,B1,B2,A3,A4,C5,A6,A1,D2,C3,C3
202504,02T25,324,233,C1,C2,A3,B4,B5,B6,A1,D2,D3,C4
202504,02T25,9,6,C1,A2,C3,C4,C5,C6,C1,A2,B3,C8
202504,02T25,261,216,A1,A2,A3,C4,B5,A6,C1,D2,C3,C3
202504,02T25,192,149,C1,C2,A3,B4,C5,B6,D1,C2,B3,C7
202504,02T25,420,352,C1,B2,C3,B4,B5,B6,D1,D2,D3,C5
202504,02T25,453,323,C1,C2,C3,B4,C5,A6,B1,D2,C3,C4
202504,02T25,210,161,C1,C2,B3,B4,B5,A6,C1,D2,A3,C6
202504,02T25,2,1,A1,A2,C3,C4,B5,C6,A1,C2,B3,C9
202504,02T25,14,12,C1,C2,B3,C4,A5,B6,B1,C2,A3,C9
202504,02T25,159,123,C1,A2,C3,B4,B5,B6,B1,D2,C3,C3
202504,02T25,64,51,A1,C2,C3,A4,B5,C6,B1,D2,D3,C8
202504,02T25,560,444,A1,A2,B3,C4,A5,C6,D1,B2,D3,C4
202504,02T25,307,218,A1,B2,B3,B4,B5,A6,C1,B2,C3,C3
202504,02T25,818,592,B1,B2,C3,B4,C5,A6,D1,D2,B3,C1
202505,02T25,97,82,A1,B2,A3,C4,C5,A6,D1,D2,B3,C10
202505,02T25,196,174,C1,C2,B3,C4,A5,A6,D1,A2,A3,C9
202505,02T25,138,115,A1,A2,A3,C4,C5,B6,C1,C2,C3,C6
202505,02T25,254,177,B1,A2,B3,C4,C5,C6,B1,B2,D3,C8
202505,02T25,414,332,C1,A2,C3,A4,A5,C6,B1,A2,D3,C6
202505,02T25,497,344,A1,B2,B3,A4,B5,B6,C1,B2,B3,C1
202505,02T25,40,30,B1,C2,C3,A4,A5,C6,C1,D2,B3,C8
202505,02T25,455,354,A1,B2,A3,C4,C5,A6,A1,B2,A3,C4
202505,02T25,1528,1248,A1,C2,A3,C4,A5,B6,D1,C2,A3,C2
202505,02T25,35,26,B1,C2,C3,C4,C5,C6,A1,D2,C3,C7
202505,02T25,0,0,B1,B2,C3,B4,B5,B6,C1,B2,B3,C2
202505,02T25,273,215,A1,C2,A3,B4,B5,C6,C1,A2,A3,C1
202505,02T25,140,103,A1,B2,C3,B4,B5,C6,C1,B2,B3,C4
202505,02T25,402,309,A1,B2,A3,B4,B5,C6,B1,B2,C3,C2
202505,02T25,19,13,C1,A2,B3,C4,A5,C6,B1,A2,C3,C1
202505,02T25,563,449,A1,A2,C3,A4,A5,C6,B1,B2,C3,C5
202505,02T25,118,86,A1,C2,C3,A4,B5,B6,D1,B2,D3,C6
202505,02T25,19,13,A1,B2,C3,B4,C5,A6,A1,B2,D3,C6
202505,02T25,464,366,A1,B2,A3,B4,A5,A6,D1,D2,D3,C4
202505,02T25,46,35,B1,A2,A3,C4,A5,B6,A1,A2,A3,C10
202505,02T25,358,286,B1,A2,A3,A4,A5,C6,B1,A2,C3,C8
202505,02T25,97,77,B1,C2,B3,B4,C5,A6,D1,D2,B3,C4
202505,02T25,743,531,B1,B2,B3,B4,B5,B6,B1,B2,C3,C1
202505,02T25,440,327,C1,B2,C3,A4,B5,A6,B1,D2,C3,C6
202505,02T25,2,1,C1,B2,A3,A4,A5,C6,D1,C2,B3,C5
202505,02T25,39,25,B1,B2,A3,A4,B5,B6,A1,C2,B3,C2
202505,02T25,737,616,A1,B2,B3,A4,A5,C6,A1,B2,D3,C3
202505,02T25,100,70,A1,C2,B3,B4,C5,B6,C1,C2,C3,C9
202505,02T25,63,52,C1,C2,B3,C4,A5,B6,B1,D2,C3,C9
202505,02T25,376,253,A1,A2,B3,B4,A5,A6,C1,C2,D3,C10
202505,02T25,0,0,C1,A2,B3,B4,A5,C6,B1,D2,A3,C5
202505,02T25,5,4,C1,C2,C3,B4,C5,A6,A1,D2,D3,C9
202505,02T25,382,321,A1,B2,C3,C4,B5,C6,B1,C2,B3,C5
202505,02T25,386,275,A1,B2,C3,C4,C5,B6,D1,A2,D3,C3
202505,02T25,25,19,B1,B2,B3,B4,B5,C6,A1,D2,B3,C9
202505,02T25,140,103,A1,B2,C3,A4,C5,C6,B1,B2,B3,C3
202505,02T25,86,66,B1,B2,A3,C4,A5,B6,D1,C2,C3,C8
202505,02T25,75,57,A1,C2,A3,B4,C5,B6,A1,A2,B3,C6
202505,02T25,154,122,B1,A2,C3,C4,A5,B6,A1,D2,A3,C6
202505,02T25,11,9,A1,A2,C3,A4,C5,A6,D1,C2,C3,C8
202505,02T25,562,472,B1,A2,B3,C4,A5,C6,D1,C2,D3,C9
202505,02T25,369,291,A1,C2,B3,C4,C5,A6,A1,C2,D3,C1
202505,02T25,166,126,B1,A2,A3,C4,A5,C6,B1,C2,C3,C2
202505,02T25,67,48,A1,C2,B3,C4,A5,B6,D1,D2,A3,C5
202505,02T25,81,63,B1,B2,C3,B4,C5,C6,D1,A2,D3,C4
202505,02T25,245,186,A1,C2,B3,C4,B5,B6,A1,B2,C3,C3
202505,02T25,348,254,A1,C2,C3,A4,C5,B6,B1,A2,B3,C4
202505,02T25,309,239,B1,B2,A3,C4,A5,B6,C1,C2,C3,C5
202505,02T25,188,139,B1,B2,A3,C4,B5,B6,A1,C2,B3,C3
202505,02T25,830,655,C1,B2,C3,C4,A5,C6,C1,C2,C3,C10
202505,02T25,366,292,C1,C2,C3,B4,B5,C6,A1,A2,C3,C6
202505,02T25,546,399,B1,A2,A3,B4,A5,C6,A1,C2,C3,C1
202505,02T25,521,397,A1,B2,A3,B4,B5,B6,D1,D2,B3,C7
202505,02T25,46,35,C1,C2,A3,A4,C5,C6,D1,D2,C3,C5
202505,02T25,169,140,A1,C2,C3,A4,A5,A6,D1,D2,A3,C7
202505,02T25,573,420,A1,A2,B3,A4,A5,C6,A1,A2,A3,C3
202505,02T25,91,61,B1,C2,B3,C4,B5,B6,B1,D2,B3,C3
202505,02T25,78,60,B1,A2,A3,B4,B5,B6,A1,C2,C3,C5
202505,02T25,296,220,B1,A2,C3,B4,B5,A6,D1,B2,A3,C5
202505,02T25,121,81,B1,C2,B3,C4,C5,B6,B1,B2,C3,C2
202505,02T25,78,58,C1,A2,B3,B4,A5,C6,C1,A2,C3,C7
202505,02T25,3,2,B1,B2,C3,B4,B5,A6,D1,C2,A3,C4
202505,02T25,48,40,A1,C2,A3,A4,A5,A6,C1,C2,D3,C1
202505,02T25,42,31,C1,C2,B3,C4,C5,A6,D1,B2,B3,C2
202505,02T25,79,56,A1,A2,A3,B4,C5,C6,A1,A2,B3,C5
202505,02T25,393,281,C1,B2,A3,C4,B5,B6,B1,D2,C3,C2
202505,02T25,30,26,B1,B2,A3,B4,C5,C6,C1,B2,D3,C10
202505,02T25,257,215,B1,C2,A3,A4,A5,B6,C1,A2,A3,C4
202505,02T25,34,24,C1,C2,A3,B4,C5,A6,C1,C2,C3,C6
202505,02T25,782,617,B1,A2,C3,B4,B5,C6,B1,D2,D3,C4
202505,02T25,195,150,B1,A2,C3,B4,A5,C6,B1,C2,A3,C7
202505,02T25,203,141,B1,B2,A3,C4,B5,C6,D1,C2,A3,C5
202505,02T25,18,15,B1,A2,C3,B4,B5,A6,A1,A2,C3,C6
202505,02T25,92,67,C1,C2,B3,C4,C5,B6,D1,B2,B3,C1
202505,02T25,5,3,B1,B2,C3,A4,A5,A6,A1,D2,C3,C9
202505,02T25,223,182,C1,C2,B3,C4,A5,B6,D1,A2,D3,C5
202505,02T25,7,5,B1,A2,A3,A4,B5,C6,C1,D2,B3,C8
202505,02T25,754,570,B1,A2,A3,A4,C5,C6,D1,A2,D3,C4
202505,02T25,914,694,B1,B2,C3,B4,B5,B6,C1,C2,A3,C4
202505,02T25,595,440,A1,B2,C3,C4,B5,C6,B1,B2,D3,C5
202505,02T25,444,331,C1,B2,A3,C4,A5,B6,A1,B2,B3,C1
202505,02T25,159,115,A1,A2,B3,C4,C5,C6,D1,C2,C3,C2
202505,02T25,164,132,C1,B2,C3,A4,A5,C6,D1,A2,A3,C2
202505,02T25,193,145,B1,C2,A3,A4,C5,C6,C1,A2,C3,C4
202505,02T25,406,312,C1,A2,A3,A4,B5,C6,C1,C2,C3,C5
202505,02T25,381,260,B1,B2,C3,B4,C5,A6,C1,D2,C3,C6
202505,02T25,2086,1506,B1,A2,A3,A4,A5,A6,B1,B2,D3,C1
202505,02T25,998,775,C1,B2,B3,A4,B5,C6,C1,C2,C3,C4
202505,02T25,505,379,A1,B2,A3,C4,A5,B6,C1,C2,C3,C2
202505,02T25,176,144,A1,A2,B3,C4,C5,C6,C1,B2,D3,C1
202505,02T25,666,560,A1,A2,B3,A4,C5,B6,B1,D2,C3,C10
202505,02T25,414,276,B1,C2,B3,A4,C5,C6,A1,A2,D3,C8
202505,02T25,48,34,A1,C2,C3,B4,B5,C6,B1,A2,D3,C7
202505,02T25,256,198,A1,A2,C3,B4,B5,A6,B1,D2,C3,C7
202505,02T25,241,204,A1,A2,C3,B4,C5,C6,A1,C2,D3,C5
202505,02T25,99,65,B1,C2,B3,B4,C5,A6,C1,D2,B3,C6
202505,02T25,109,78,A1,B2,C3,A4,C5,B6,B1,C2,B3,C9
202505,02T25,30,20,C1,B2,B3,C4,C5,B6,D1,B2,B3,C10
202505,02T25,3,2,B1,A2,C3,A4,A5,B6,C1,D2,D3,C9
202505,02T25,550,446,A1,A2,C3,C4,A5,B6,B1,A2,C3,C4
202505,02T25,29,21,B1,A2,A3,A4,B5,A6,B1,D2,D3,C10
202505,02T25,89,68,C1,C2,A3,C4,A5,A6,C1,D2,A3,C3
202505,02T25,343,258,A1,A2,C3,A4,C5,B6,A1,A2,C3,C7
202505,02T25,38,28,A1,A2,B3,C4,A5,B6,C1,A2,D3,C7
202505,02T25,239,163,B1,B2,B3,B4,B5,B6,D1,A2,A3,C2
202505,02T25,66,49,B1,B2,A3,C4,B5,B6,D1,C2,A3,C6
202505,02T25,27,20,C1,C2,B3,B4,B5,C6,C1,B2,D3,C6
202505,02T25,232,175,B1,C2,C3,A4,A5,B6,B1,D2,A3,C7
202505,02T25,24,16,B1,C2,B3,B4,B5,B6,B1,C2,B3,C4
202505,02T25,408,317,B1,C2,A3,C4,A5,B6,D1,A2,D3,C10
202505,02T25,19,15,C1,C2,B3,B4,C5,B6,D1,B2,C3,C6
202505,02T25,436,326,B1,B2,A3,B4,C5,A6,C1,B2,B3,C10
202505,02T25,79,63,B1,C2,A3,C4,A5,A6,B1,C2,C3,C8
202505,02T25,533,412,B1,A2,C3,C4,B5,A6,B1,B2,D3,C10
202505,02T25,339,234,C1,A2,B3,A4,A5,C6,D1,B2,D3,C8
202505,02T25,295,227,B1,C2,C3,C4,C5,C6,A1,D2,D3,C2
202505,02T25,256,184,A1,B2,A3,A4,B5,B6,B1,C2,C3,C8
202505,02T25,706,555,B1,B2,A3,C4,C5,B6,A1,D2,D3,C2
202505,02T25,16,12,C1,A2,C3,A4,B5,C6,C1,D2,B3,C2
202505,02T25,191,158,B1,C2,C3,A4,C5,A6,B1,B2,C3,C2
202505,02T25,244,164,B1,C2,B3,B4,B5,B6,B1,A2,A3,C9
202505,02T25,84,58,C1,A2,A3,C4,B5,C6,C1,B2,B3,C8
202505,02T25,855,652,B1,B2,C3,A4,C5,C6,A1,D2,C3,C8
202505,02T25,475,332,C1,C2,B3,A4,C5,A6,B1,A2,D3,C6
202505,02T25,194,134,C1,A2,B3,A4,A5,C6,A1,D2,D3,C7
202505,02T25,965,698,C1,C2,C3,B4,C5,C6,B1,A2,C3,C2
202505,02T25,182,130,A1,B2,B3,A4,A5,C6,C1,A2,A3,C10
202505,02T25,488,332,B1,C2,B3,B4,C5,A6,D1,A2,C3,C6
202505,02T25,49,33,C1,A2,C3,C4,C5,C6,B1,C2,A3,C7
202505,02T25,745,576,B1,B2,C3,B4,C5,B6,A1,C2,B3,C3
202505,02T25,80,63,A1,A2,A3,B4,B5,C6,A1,D2,B3,C6
202505,02T25,65,55,B1,B2,B3,B4,A5,C6,C1,B2,B3,C2
202505,02T25,47,31,B1,B2,B3,A4,A5,C6,B1,B2,B3,C2
202505,02T25,223,147,C1,C2,C3,C4,B5,C6,A1,C2,D3,C1
202505,02T25,154,125,A1,B2,A3,C4,A5,C6,A1,D2,A3,C1
202505,02T25,78,57,B1,B2,B3,C4,C5,B6,C1,A2,A3,C9
202505,02T25,589,467,B1,B2,A3,B4,A5,B6,A1,B2,A3,C8
202505,02T25,377,270,C1,C2,A3,B4,A5,C6,D1,A2,D3,C10
202505,02T25,476,339,A1,A2,B3,B4,C5,B6,C1,D2,C3,C3
202505,02T25,119,94,A1,B2,B3,B4,C5,A6,A1,B2,A3,C9
202505,02T25,61,45,A1,C2,A3,B4,A5,A6,A1,C2,B3,C2
202505,02T25,304,204,B1,C2,C3,C4,C5,A6,A1,A2,C3,C1
202505,02T25,44,33,C1,C2,A3,B4,A5,A6,C1,D2,A3,C10
202505,02T25,130,91,C1,C2,A3,B4,A5,C6,D1,C2,D3,C7
202505,02T25,435,335,C1,A2,B3,C4,C5,B6,A1,D2,B3,C1
202505,02T25,618,405,C1,B2,A3,A4,B5,B6,B1,D2,C3,C2
202505,02T25,155,122,C1,B2,C3,C4,B5,C6,B1,D2,B3,C2
202505,02T25,108,83,A1,A2,B3,A4,C5,A6,C1,D2,C3,C2
202505,02T25,217,192,A1,B2,A3,C4,B5,A6,C1,D2,B3,C3
202505,02T25,39,28,B1,B2,B3,C4,A5,A6,C1,D2,D3,C9
202505,02T25,55,41,B1,C2,B3,A4,B5,A6,D1,D2,B3,C2
202505,02T25,0,0,B1,A2,A3,A4,A5,A6,D1,A2,C3,C3
202505,02T25,270,213,A1,A2,B3,A4,B5,B6,B1,B2,B3,C6
202505,02T25,188,139,B1,C2,B3,A4,A5,B6,C1,B2,C3,C5
202505,02T25,8,5,A1,B2,A3,C4,A5,A6,A1,B2,A3,C9
202505,02T25,234,181,B1,B2,C3,B4,A5,A6,A1,C2,A3,C3
202505,02T25,278,190,B1,C2,A3,A4,B5,B6,C1,C2,B3,C5
202505,02T25,67,55,A1,B2,B3,A4,A5,C6,C1,B2,D3,C6
202505,02T25,47,37,C1,A2,C3,C4,C5,A6,D1,A2,B3,C2
202505,02T25,114,77,B1,A2,A3,C4,B5,C6,D1,A2,A3,C3
202505,02T25,1230,1015,B1,B2,B3,A4,B5,C6,A1,C2,A3,C6
202505,02T25,72,58,A1,C2,A3,A4,A5,B6,C1,D2,A3,C5
202505,02T25,273,233,B1,C2,A3,C4,C5,A6,C1,A2,C3,C2
202505,02T25,27,21,C1,C2,B3,A4,C5,C6,A1,C2,B3,C7
202505,02T25,357,270,A1,A2,B3,B4,C5,A6,C1,C2,B3,C1
202505,02T25,518,379,C1,A2,A3,B4,C5,C6,A1,B2,C3,C6
202505,02T25,934,677,C1,B2,B3,A4,A5,A6,D1,B2,C3,C1
202505,02T25,328,281,B1,B2,A3,A4,C5,A6,D1,A2,C3,C10
202505,02T25,142,106,B1,C2,C3,A4,B5,A6,C1,A2,A3,C7
202505,02T25,71,50,A1,A2,C3,B4,B5,C6,C1,C2,C3,C3
202505,02T25,124,89,A1,C2,A3,C4,A5,A6,B1,D2,D3,C6
202505,02T25,78,61,A1,B2,C3,A4,C5,B6,D1,C2,D3,C7
202505,02T25,1316,1102,B1,B2,B3,C4,A5,A6,D1,C2,D3,C8
202505,02T25,261,204,B1,B2,C3,A4,A5,A6,B1,B2,B3,C6
202505,02T25,113,80,B1,A2,A3,B4,A5,A6,B1,B2,B3,C7
202505,02T25,145,111,C1,C2,B3,B4,C5,B6,A1,D2,C3,C8
202505,02T25,110,84,C1,A2,C3,C4,A5,C6,D1,C2,C3,C10
202505,02T25,366,291,C1,A2,C3,C4,A5,B6,B1,C2,C3,C3
202505,02T25,136,102,A1,B2,A3,B4,B5,C6,A1,A2,B3,C2
202505,02T25,480,374,C1,A2,B3,B4,B5,A6,B1,D2,B3,C5
202505,02T25,336,260,A1,B2,A3,C4,C5,C6,B1,B2,C3,C8
202505,02T25,128,96,A1,A2,C3,C4,B5,C6,B1,D2,D3,C2
202505,02T25,226,165,C1,C2,C3,B4,C5,B6,D1,C2,D3,C2
202505,02T25,180,138,B1,A2,B3,C4,B5,A6,A1,C2,C3,C10
202505,02T25,381,258,B1,B2,C3,B4,A5,A6,D1,D2,D3,C10
202505,02T25,145,101,A1,B2,A3,B4,C5,C6,C1,A2,A3,C1
202505,02T25,118,85,C1,C2,B3,B4,A5,B6,D1,A2,A3,C9
202505,02T25,308,231,C1,B2,C3,C4,C5,A6,D1,D2,A3,C8
202505,02T25,128,98,B1,C2,C3,B4,A5,B6,B1,A2,C3,C7
202505,02T25,388,312,A1,C2,A3,B4,B5,B6,C1,A2,B3,C4
202505,02T25,62,45,B1,C2,C3,A4,B5,C6,B1,C2,D3,C4
202505,02T25,35,27,C1,C2,B3,A4,B5,A6,D1,D2,A3,C8
202505,02T25,131,101,C1,A2,C3,A4,B5,B6,B1,D2,C3,C3
202505,02T25,3,2,C1,C2,C3,A4,B5,C6,C1,C2,B3,C9
202505,02T25,111,83,A1,A2,C3,A4,C5,A6,B1,C2,C3,C5
202505,02T25,84,65,C1,B2,C3,A4,A5,B6,A1,A2,C3,C10
202505,02T25,60,40,B1,B2,B3,C4,C5,A6,C1,B2,C3,C1
202505,02T25,75,61,A1,C2,B3,B4,A5,B6,B1,B2,D3,C4
202505,02T25,231,193,A1,B2,B3,C4,C5,B6,D1,C2,B3,C4
202505,02T25,125,95,B1,A2,A3,B4,B5,C6,D1,D2,D3,C9
202506,02T25,508,401,C1,B2,A3,C4,C5,A6,A1,A2,C3,C10
202506,02T25,215,157,B1,A2,C3,C4,C5,A6,C1,A2,D3,C4
202506,02T25,621,459,B1,A2,A3,A4,B5,C6,B1,A2,D3,C4
202506,02T25,412,334,C1,B2,A3,B4,A5,A6,D1,D2,B3,C2
202506,02T25,61,52,B1,C2,C3,A4,C5,A6,C1,B2,D3,C9
202506,02T25,273,210,A1,C2,B3,A4,A5,C6,A1,C2,D3,C8
202506,02T25,105,77,A1,B2,B3,C4,C5,C6,B1,D2,C3,C8
202506,02T25,78,55,B1,A2,A3,A4,C5,C6,A1,B2,A3,C10
202506,02T25,32,22,C1,C2,A3,C4,A5,A6,B1,D2,B3,C1
202506,02T25,434,320,A1,A2,C3,A4,A5,B6,D1,A2,D3,C9
202506,02T25,10,7,A1,C2,B3,B4,C5,A6,B1,A2,D3,C7
202506,02T25,504,375,B1,C2,C3,C4,C5,A6,A1,B2,B3,C4
202506,02T25,139,101,C1,C2,A3,B4,A5,C6,C1,A2,B3,C9
202506,02T25,624,466,B1,C2,B3,B4,C5,A6,C1,B2,B3,C4
202506,02T25,216,153,B1,C2,A3,C4,A5,A6,A1,A2,D3,C7
