ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202504,02T25,20,19,B1,B2,C3,C4,A5,B6,B1,A2,B3,C2
202504,02T25,506,377,C1,B2,C3,C4,A5,C6,C1,C2,C3,C9
202504,02T25,564,415,B1,A2,B3,B4,A5,A6,C1,D2,B3,C7
202504,02T25,155,146,B1,C2,B3,C4,C5,C6,A1,C2,B3,C6
202504,02T25,70,68,B1,C2,A3,B4,C5,C6,B1,D2,B3,C3
202504,02T25,91,60,C1,A2,A3,A4,B5,B6,D1,D2,A3,C6
202504,02T25,88,56,A1,B2,B3,A4,C5,A6,A1,A2,A3,C8
202504,02T25,26,10,C1,C2,C3,B4,B5,A6,B1,C2,B3,C10
202504,02T25,130,124,A1,A2,B3,C4,A5,B6,B1,B2,B3,C2
202504,02T25,13,12,C1,C2,A3,B4,C5,B6,C1,C2,B3,C2
202504,02T25,54,18,A1,A2,B3,B4,A5,A6,D1,B2,C3,C8
202504,02T25,44,36,B1,B2,A3,C4,C5,C6,D1,A2,A3,C6
202504,02T25,177,165,A1,C2,A3,C4,A5,A6,B1,A2,B3,C6
202504,02T25,83,63,A1,C2,A3,A4,C5,A6,C1,C2,B3,C6
202504,02T25,406,270,C1,C2,C3,C4,B5,A6,B1,B2,D3,C2
202504,02T25,227,207,A1,C2,B3,C4,C5,C6,C1,B2,D3,C2
202504,02T25,13,6,A1,B2,C3,B4,C5,B6,D1,A2,D3,C4
202504,02T25,275,239,B1,C2,A3,A4,B5,A6,B1,D2,B3,C6
202504,02T25,87,70,B1,B2,A3,B4,C5,B6,A1,A2,D3,C7
202504,02T25,484,339,C1,B2,A3,B4,C5,A6,B1,C2,A3,C9
202504,02T25,191,172,C1,A2,A3,C4,C5,C6,B1,B2,A3,C3
202504,02T25,209,193,C1,B2,A3,B4,B5,B6,A1,B2,D3,C2
202504,02T25,379,208,B1,B2,C3,B4,B5,B6,C1,B2,D3,C8
202504,02T25,620,455,C1,B2,C3,A4,A5,B6,D1,B2,C3,C1
202504,02T25,167,160,B1,B2,B3,C4,A5,C6,B1,A2,B3,C2
202504,02T25,202,142,B1,A2,C3,A4,C5,B6,A1,A2,C3,C1
202504,02T25,19,8,B1,A2,A3,A4,A5,B6,C1,A2,D3,C6
202504,02T25,108,62,A1,A2,C3,B4,B5,B6,C1,D2,D3,C6
202504,02T25,58,47,B1,B2,B3,A4,B5,B6,B1,B2,D3,C2
202504,02T25,119,80,A1,A2,B3,B4,B5,C6,D1,A2,B3,C4
202504,02T25,761,457,A1,A2,A3,A4,B5,B6,A1,B2,C3,C9
202504,02T25,33,22,C1,A2,B3,B4,C5,B6,C1,D2,C3,C6
202504,02T25,9,6,C1,C2,B3,C4,C5,B6,A1,D2,C3,C10
202504,02T25,74,30,A1,A2,B3,C4,C5,C6,C1,A2,D3,C9
202504,02T25,145,54,C1,A2,B3,C4,C5,C6,D1,A2,C3,C4
202504,02T25,91,52,A1,A2,B3,C4,B5,C6,C1,B2,B3,C10
202504,02T25,96,89,B1,B2,A3,A4,B5,C6,D1,B2,A3,C1
202504,02T25,238,60,C1,A2,C3,C4,C5,A6,B1,C2,B3,C10
202504,02T25,176,101,C1,B2,B3,A4,A5,C6,D1,B2,C3,C5
202504,02T25,110,96,B1,C2,B3,B4,A5,A6,D1,D2,B3,C5
202504,02T25,315,281,A1,B2,B3,B4,C5,A6,C1,D2,A3,C6
202504,02T25,76,10,C1,A2,A3,A4,C5,A6,C1,A2,B3,C8
202504,02T25,385,280,A1,C2,A3,A4,C5,B6,C1,A2,D3,C3
202504,02T25,113,13,A1,B2,C3,A4,C5,A6,D1,A2,C3,C9
202504,02T25,63,56,B1,A2,C3,B4,A5,C6,D1,C2,A3,C1
202504,02T25,194,151,C1,A2,A3,C4,B5,B6,B1,D2,A3,C10
202504,02T25,30,20,A1,B2,B3,B4,C5,B6,D1,D2,B3,C10
202504,02T25,466,347,B1,C2,A3,C4,B5,A6,D1,C2,D3,C6
202504,02T25,146,70,A1,A2,C3,C4,C5,A6,B1,B2,D3,C5
202504,02T25,648,531,B1,A2,B3,C4,C5,B6,D1,D2,A3,C6
202504,02T25,70,64,C1,C2,C3,C4,C5,B6,B1,C2,B3,C2
202504,02T25,251,243,C1,C2,A3,B4,A5,B6,A1,D2,C3,C5
202504,02T25,313,190,A1,B2,C3,A4,C5,A6,B1,C2,C3,C5
202504,02T25,234,60,B1,C2,C3,B4,B5,A6,A1,B2,D3,C10
202504,02T25,53,39,B1,B2,A3,A4,A5,A6,B1,C2,B3,C10
202504,02T25,158,141,A1,A2,C3,C4,A5,C6,A1,B2,D3,C2
202504,02T25,477,450,B1,B2,B3,A4,A5,B6,A1,B2,D3,C2
202504,02T25,8,4,A1,A2,B3,B4,B5,A6,D1,D2,B3,C6
202504,02T25,348,337,A1,B2,A3,A4,B5,B6,D1,C2,B3,C2
202504,02T25,297,156,A1,A2,C3,A4,B5,A6,A1,B2,A3,C8
202504,02T25,117,112,C1,B2,A3,C4,A5,C6,A1,A2,B3,C5
202504,02T25,1,1,B1,A2,B3,C4,C5,A6,D1,C2,B3,C7
202504,02T25,166,149,A1,A2,A3,A4,A5,A6,A1,D2,A3,C10
202504,02T25,602,590,A1,B2,A3,C4,B5,A6,B1,D2,D3,C3
202504,02T25,25,6,A1,C2,C3,C4,C5,A6,D1,D2,D3,C10
202504,02T25,124,116,B1,C2,A3,B4,A5,C6,B1,D2,C3,C5
202504,02T25,30,15,A1,B2,C3,B4,C5,A6,D1,C2,B3,C7
202504,02T25,172,149,A1,C2,A3,C4,B5,A6,B1,C2,D3,C7
202504,02T25,283,258,C1,B2,C3,B4,B5,B6,B1,B2,A3,C3
202504,02T25,450,444,A1,B2,A3,C4,A5,B6,A1,C2,B3,C7
202504,02T25,387,224,B1,A2,C3,B4,A5,A6,D1,D2,A3,C7
202504,02T25,123,77,C1,C2,A3,B4,C5,A6,D1,B2,A3,C4
202504,02T25,100,85,A1,A2,B3,B4,B5,A6,D1,C2,A3,C1
202504,02T25,305,272,C1,C2,A3,C4,A5,A6,D1,C2,B3,C2
202504,02T25,19,12,B1,C2,A3,B4,B5,B6,D1,A2,B3,C7
202504,02T25,42,27,C1,B2,A3,C4,A5,A6,D1,D2,D3,C8
202504,02T25,142,131,C1,B2,B3,B4,C5,C6,A1,B2,A3,C2
202504,02T25,248,75,A1,A2,C3,A4,C5,B6,D1,C2,C3,C8
202504,02T25,54,16,C1,C2,C3,B4,C5,A6,B1,C2,A3,C10
202504,02T25,28,28,C1,B2,A3,C4,A5,C6,A1,C2,B3,C3
202504,02T25,198,87,B1,A2,A3,A4,C5,A6,D1,C2,A3,C7
202504,02T25,355,343,A1,B2,A3,C4,A5,B6,A1,B2,B3,C10
202504,02T25,84,70,A1,A2,B3,A4,A5,B6,A1,C2,A3,C9
202504,02T25,517,484,A1,B2,A3,A4,A5,B6,B1,B2,C3,C6
202504,02T25,1232,1118,A1,C2,A3,A4,A5,C6,C1,C2,A3,C7
202504,02T25,207,181,B1,A2,A3,B4,B5,A6,B1,D2,A3,C6
202504,02T25,988,907,B1,C2,A3,B4,A5,C6,C1,A2,C3,C4
202504,02T25,4,3,B1,B2,B3,B4,B5,A6,D1,A2,C3,C2
202504,02T25,497,466,B1,A2,C3,A4,A5,B6,A1,C2,A3,C3
202504,02T25,216,185,B1,A2,B3,C4,C5,A6,B1,B2,A3,C1
202504,02T25,270,210,A1,A2,C3,B4,C5,C6,A1,A2,A3,C4
202504,02T25,267,254,A1,C2,B3,C4,B5,C6,B1,B2,D3,C3
202504,02T25,495,413,C1,C2,A3,C4,B5,B6,A1,A2,B3,C8
202504,02T25,40,22,B1,A2,C3,A4,C5,C6,A1,D2,B3,C10
202504,02T25,89,80,C1,C2,C3,B4,C5,B6,A1,D2,A3,C6
202504,02T25,519,461,C1,A2,B3,C4,A5,B6,B1,B2,B3,C3
202504,02T25,34,28,C1,C2,B3,B4,A5,B6,A1,C2,C3,C9
202504,02T25,957,788,A1,A2,B3,C4,B5,A6,C1,B2,B3,C4
202504,02T25,64,31,A1,A2,C3,A4,C5,A6,D1,B2,B3,C1
202504,02T25,14,6,C1,A2,C3,B4,C5,C6,A1,B2,C3,C4
202504,02T25,244,217,A1,B2,B3,C4,C5,B6,B1,C2,B3,C9
202504,02T25,25,14,C1,A2,B3,C4,C5,C6,D1,B2,D3,C1
202504,02T25,402,312,B1,B2,B3,C4,B5,A6,D1,B2,D3,C2
202504,02T25,127,116,C1,B2,B3,C4,A5,A6,D1,C2,C3,C1
202504,02T25,142,61,A1,C2,C3,A4,C5,B6,D1,B2,C3,C6
202504,02T25,237,215,A1,C2,C3,C4,C5,B6,A1,D2,A3,C9
202504,02T25,26,23,B1,C2,C3,A4,A5,C6,A1,B2,A3,C5
202504,02T25,90,86,B1,A2,C3,C4,A5,C6,A1,C2,A3,C4
202504,02T25,136,133,C1,B2,A3,C4,C5,B6,C1,B2,A3,C1
202504,02T25,314,296,B1,B2,A3,A4,C5,A6,A1,D2,C3,C3
202504,02T25,179,171,C1,C2,A3,B4,B5,B6,A1,D2,D3,C4
202504,02T25,8,2,C1,A2,C3,C4,C5,C6,C1,A2,B3,C8
202504,02T25,327,300,A1,A2,A3,C4,B5,A6,C1,D2,C3,C3
202504,02T25,77,45,C1,C2,A3,B4,C5,B6,D1,C2,B3,C7
202504,02T25,327,225,C1,B2,C3,B4,B5,B6,D1,D2,D3,C5
202504,02T25,220,142,C1,C2,C3,B4,C5,A6,B1,D2,C3,C4
202504,02T25,334,263,C1,C2,B3,B4,B5,A6,C1,D2,A3,C6
202504,02T25,1,1,A1,A2,C3,C4,B5,C6,A1,C2,B3,C9
202504,02T25,21,18,C1,C2,B3,C4,A5,B6,B1,C2,A3,C9
202504,02T25,121,100,C1,A2,C3,B4,B5,B6,B1,D2,C3,C3
202504,02T25,104,65,A1,C2,C3,A4,B5,C6,B1,D2,D3,C8
202504,02T25,517,411,A1,A2,B3,C4,A5,C6,D1,B2,D3,C4
202504,02T25,325,272,A1,B2,B3,B4,B5,A6,C1,B2,C3,C3
202504,02T25,519,436,B1,B2,C3,B4,C5,A6,D1,D2,B3,C1
202505,02T25,120,102,A1,B2,A3,C4,C5,A6,D1,D2,B3,C10
202505,02T25,474,213,C1,C2,B3,C4,A5,A6,D1,A2,A3,C9
202505,02T25,137,119,A1,A2,A3,C4,C5,B6,C1,C2,C3,C6
202505,02T25,198,86,B1,A2,B3,C4,C5,C6,B1,B2,D3,C8
202505,02T25,416,85,C1,A2,C3,A4,A5,C6,B1,A2,D3,C6
202505,02T25,784,744,A1,B2,B3,A4,B5,B6,C1,B2,B3,C1
202505,02T25,73,53,B1,C2,C3,A4,A5,C6,C1,D2,B3,C8
202505,02T25,494,483,A1,B2,A3,C4,C5,A6,A1,B2,A3,C4
202505,02T25,2425,2420,A1,C2,A3,C4,A5,B6,D1,C2,A3,C2
202505,02T25,26,22,B1,C2,C3,C4,C5,C6,A1,D2,C3,C7
202505,02T25,0,0,B1,B2,C3,B4,B5,B6,C1,B2,B3,C2
202505,02T25,655,633,A1,C2,A3,B4,B5,C6,C1,A2,A3,C1
202505,02T25,201,184,A1,B2,C3,B4,B5,C6,C1,B2,B3,C4
202505,02T25,147,143,A1,B2,A3,B4,B5,C6,B1,B2,C3,C2
202505,02T25,13,12,C1,A2,B3,C4,A5,C6,B1,A2,C3,C1
202505,02T25,256,140,A1,A2,C3,A4,A5,C6,B1,B2,C3,C5
202505,02T25,156,75,A1,C2,C3,A4,B5,B6,D1,B2,D3,C6
202505,02T25,12,9,A1,B2,C3,B4,C5,A6,A1,B2,D3,C6
202505,02T25,239,223,A1,B2,A3,B4,A5,A6,D1,D2,D3,C4
202505,02T25,52,47,B1,A2,A3,C4,A5,B6,A1,A2,A3,C10
202505,02T25,145,68,B1,A2,A3,A4,A5,C6,B1,A2,C3,C8
202505,02T25,167,140,B1,C2,B3,B4,C5,A6,D1,D2,B3,C4
202505,02T25,241,236,B1,B2,B3,B4,B5,B6,B1,B2,C3,C1
202505,02T25,269,148,C1,B2,C3,A4,B5,A6,B1,D2,C3,C6
202505,02T25,3,2,C1,B2,A3,A4,A5,C6,D1,C2,B3,C5
202505,02T25,39,39,B1,B2,A3,A4,B5,B6,A1,C2,B3,C2
202505,02T25,381,367,A1,B2,B3,A4,A5,C6,A1,B2,D3,C3
202505,02T25,102,67,A1,C2,B3,B4,C5,B6,C1,C2,C3,C9
202505,02T25,51,44,C1,C2,B3,C4,A5,B6,B1,D2,C3,C9
202505,02T25,371,134,A1,A2,B3,B4,A5,A6,C1,C2,D3,C10
202505,02T25,0,0,C1,A2,B3,B4,A5,C6,B1,D2,A3,C5
202505,02T25,8,3,C1,C2,C3,B4,C5,A6,A1,D2,D3,C9
202505,02T25,372,350,A1,B2,C3,C4,B5,C6,B1,C2,B3,C5
202505,02T25,290,208,A1,B2,C3,C4,C5,B6,D1,A2,D3,C3
202505,02T25,23,21,B1,B2,B3,B4,B5,C6,A1,D2,B3,C9
202505,02T25,131,113,A1,B2,C3,A4,C5,C6,B1,B2,B3,C3
202505,02T25,30,28,B1,B2,A3,C4,A5,B6,D1,C2,C3,C8
202505,02T25,132,119,A1,C2,A3,B4,C5,B6,A1,A2,B3,C6
202505,02T25,173,168,B1,A2,C3,C4,A5,B6,A1,D2,A3,C6
202505,02T25,9,1,A1,A2,C3,A4,C5,A6,D1,C2,C3,C8
202505,02T25,437,216,B1,A2,B3,C4,A5,C6,D1,C2,D3,C9
202505,02T25,440,425,A1,C2,B3,C4,C5,A6,A1,C2,D3,C1
202505,02T25,68,65,B1,A2,A3,C4,A5,C6,B1,C2,C3,C2
202505,02T25,106,104,A1,C2,B3,C4,A5,B6,D1,D2,A3,C5
202505,02T25,49,21,B1,B2,C3,B4,C5,C6,D1,A2,D3,C4
202505,02T25,206,202,A1,C2,B3,C4,B5,B6,A1,B2,C3,C3
202505,02T25,567,428,A1,C2,C3,A4,C5,B6,B1,A2,B3,C4
202505,02T25,138,136,B1,B2,A3,C4,A5,B6,C1,C2,C3,C5
202505,02T25,193,192,B1,B2,A3,C4,B5,B6,A1,C2,B3,C3
202505,02T25,636,367,C1,B2,C3,C4,A5,C6,C1,C2,C3,C10
202505,02T25,421,223,C1,C2,C3,B4,B5,C6,A1,A2,C3,C6
202505,02T25,239,232,B1,A2,A3,B4,A5,C6,A1,C2,C3,C1
202505,02T25,592,556,A1,B2,A3,B4,B5,B6,D1,D2,B3,C7
202505,02T25,62,46,C1,C2,A3,A4,C5,C6,D1,D2,C3,C5
202505,02T25,264,214,A1,C2,C3,A4,A5,A6,D1,D2,A3,C7
202505,02T25,711,644,A1,A2,B3,A4,A5,C6,A1,A2,A3,C3
202505,02T25,137,134,B1,C2,B3,C4,B5,B6,B1,D2,B3,C3
202505,02T25,46,43,B1,A2,A3,B4,B5,B6,A1,C2,C3,C5
202505,02T25,436,168,B1,A2,C3,B4,B5,A6,D1,B2,A3,C5
202505,02T25,75,71,B1,C2,B3,C4,C5,B6,B1,B2,C3,C2
202505,02T25,81,30,C1,A2,B3,B4,A5,C6,C1,A2,C3,C7
202505,02T25,3,2,B1,B2,C3,B4,B5,A6,D1,C2,A3,C4
202505,02T25,60,57,A1,C2,A3,A4,A5,A6,C1,C2,D3,C1
202505,02T25,138,113,C1,C2,B3,C4,C5,A6,D1,B2,B3,C2
202505,02T25,121,101,A1,A2,A3,B4,C5,C6,A1,A2,B3,C5
202505,02T25,244,241,C1,B2,A3,C4,B5,B6,B1,D2,C3,C2
202505,02T25,23,12,B1,B2,A3,B4,C5,C6,C1,B2,D3,C10
202505,02T25,451,415,B1,C2,A3,A4,A5,B6,C1,A2,A3,C4
202505,02T25,53,34,C1,C2,A3,B4,C5,A6,C1,C2,C3,C6
202505,02T25,558,463,B1,A2,C3,B4,B5,C6,B1,D2,D3,C4
202505,02T25,165,129,B1,A2,C3,B4,A5,C6,B1,C2,A3,C7
202505,02T25,220,209,B1,B2,A3,C4,B5,C6,D1,C2,A3,C5
202505,02T25,11,3,B1,A2,C3,B4,B5,A6,A1,A2,C3,C6
202505,02T25,303,261,C1,C2,B3,C4,C5,B6,D1,B2,B3,C1
202505,02T25,2,1,B1,B2,C3,A4,A5,A6,A1,D2,C3,C9
202505,02T25,341,262,C1,C2,B3,C4,A5,B6,D1,A2,D3,C5
202505,02T25,15,10,B1,A2,A3,A4,B5,C6,C1,D2,B3,C8
202505,02T25,753,242,B1,A2,A3,A4,C5,C6,D1,A2,D3,C4
202505,02T25,1121,1040,B1,B2,C3,B4,B5,B6,C1,C2,A3,C4
202505,02T25,351,318,A1,B2,C3,C4,B5,C6,B1,B2,D3,C5
202505,02T25,585,585,C1,B2,A3,C4,A5,B6,A1,B2,B3,C1
202505,02T25,125,104,A1,A2,B3,C4,C5,C6,D1,C2,C3,C2
202505,02T25,224,160,C1,B2,C3,A4,A5,C6,D1,A2,A3,C2
202505,02T25,193,136,B1,C2,A3,A4,C5,C6,C1,A2,C3,C4
202505,02T25,620,386,C1,A2,A3,A4,B5,C6,C1,C2,C3,C5
202505,02T25,199,147,B1,B2,C3,B4,C5,A6,C1,D2,C3,C6
202505,02T25,1224,998,B1,A2,A3,A4,A5,A6,B1,B2,D3,C1
202505,02T25,1006,729,C1,B2,B3,A4,B5,C6,C1,C2,C3,C4
202505,02T25,254,253,A1,B2,A3,C4,A5,B6,C1,C2,C3,C2
202505,02T25,254,224,A1,A2,B3,C4,C5,C6,C1,B2,D3,C1
202505,02T25,397,237,A1,A2,B3,A4,C5,B6,B1,D2,C3,C10
202505,02T25,432,187,B1,C2,B3,A4,C5,C6,A1,A2,D3,C8
202505,02T25,44,27,A1,C2,C3,B4,B5,C6,B1,A2,D3,C7
202505,02T25,142,98,A1,A2,C3,B4,B5,A6,B1,D2,C3,C7
202505,02T25,224,176,A1,A2,C3,B4,C5,C6,A1,C2,D3,C5
202505,02T25,215,168,B1,C2,B3,B4,C5,A6,C1,D2,B3,C6
202505,02T25,102,71,A1,B2,C3,A4,C5,B6,B1,C2,B3,C9
202505,02T25,57,30,C1,B2,B3,C4,C5,B6,D1,B2,B3,C10
202505,02T25,3,1,B1,A2,C3,A4,A5,B6,C1,D2,D3,C9
202505,02T25,255,208,A1,A2,C3,C4,A5,B6,B1,A2,C3,C4
202505,02T25,23,9,B1,A2,A3,A4,B5,A6,B1,D2,D3,C10
202505,02T25,272,264,C1,C2,A3,C4,A5,A6,C1,D2,A3,C3
202505,02T25,242,100,A1,A2,C3,A4,C5,B6,A1,A2,C3,C7
202505,02T25,42,32,A1,A2,B3,C4,A5,B6,C1,A2,D3,C7
202505,02T25,232,213,B1,B2,B3,B4,B5,B6,D1,A2,A3,C2
202505,02T25,72,69,B1,B2,A3,C4,B5,B6,D1,C2,A3,C6
202505,02T25,62,26,C1,C2,B3,B4,B5,C6,C1,B2,D3,C6
202505,02T25,247,227,B1,C2,C3,A4,A5,B6,B1,D2,A3,C7
202505,02T25,32,30,B1,C2,B3,B4,B5,B6,B1,C2,B3,C4
202505,02T25,364,266,B1,C2,A3,C4,A5,B6,D1,A2,D3,C10
202505,02T25,23,10,C1,C2,B3,B4,C5,B6,D1,B2,C3,C6
202505,02T25,544,293,B1,B2,A3,B4,C5,A6,C1,B2,B3,C10
202505,02T25,37,33,B1,C2,A3,C4,A5,A6,B1,C2,C3,C8
202505,02T25,425,123,B1,A2,C3,C4,B5,A6,B1,B2,D3,C10
202505,02T25,444,72,C1,A2,B3,A4,A5,C6,D1,B2,D3,C8
202505,02T25,313,297,B1,C2,C3,C4,C5,C6,A1,D2,D3,C2
202505,02T25,103,94,A1,B2,A3,A4,B5,B6,B1,C2,C3,C8
202505,02T25,431,428,B1,B2,A3,C4,C5,B6,A1,D2,D3,C2
202505,02T25,58,39,C1,A2,C3,A4,B5,C6,C1,D2,B3,C2
202505,02T25,116,68,B1,C2,C3,A4,C5,A6,B1,B2,C3,C2
202505,02T25,316,252,B1,C2,B3,B4,B5,B6,B1,A2,A3,C9
202505,02T25,311,175,C1,A2,A3,C4,B5,C6,C1,B2,B3,C8
202505,02T25,354,254,B1,B2,C3,A4,C5,C6,A1,D2,C3,C8
202505,02T25,716,126,C1,C2,B3,A4,C5,A6,B1,A2,D3,C6
202505,02T25,232,169,C1,A2,B3,A4,A5,C6,A1,D2,D3,C7
202505,02T25,914,476,C1,C2,C3,B4,C5,C6,B1,A2,C3,C2
202505,02T25,206,136,A1,B2,B3,A4,A5,C6,C1,A2,A3,C10
202505,02T25,352,112,B1,C2,B3,B4,C5,A6,D1,A2,C3,C6
202505,02T25,104,77,C1,A2,C3,C4,C5,C6,B1,C2,A3,C7
202505,02T25,671,637,B1,B2,C3,B4,C5,B6,A1,C2,B3,C3
202505,02T25,126,120,A1,A2,A3,B4,B5,C6,A1,D2,B3,C6
202505,02T25,62,60,B1,B2,B3,B4,A5,C6,C1,B2,B3,C2
202505,02T25,30,28,B1,B2,B3,A4,A5,C6,B1,B2,B3,C2
202505,02T25,415,363,C1,C2,C3,C4,B5,C6,A1,C2,D3,C1
202505,02T25,128,128,A1,B2,A3,C4,A5,C6,A1,D2,A3,C1
202505,02T25,105,76,B1,B2,B3,C4,C5,B6,C1,A2,A3,C9
202505,02T25,390,374,B1,B2,A3,B4,A5,B6,A1,B2,A3,C8
202505,02T25,516,181,C1,C2,A3,B4,A5,C6,D1,A2,D3,C10
202505,02T25,424,378,A1,A2,B3,B4,C5,B6,C1,D2,C3,C3
202505,02T25,116,92,A1,B2,B3,B4,C5,A6,A1,B2,A3,C9
202505,02T25,82,81,A1,C2,A3,B4,A5,A6,A1,C2,B3,C2
202505,02T25,223,193,B1,C2,C3,C4,C5,A6,A1,A2,C3,C1
202505,02T25,120,97,C1,C2,A3,B4,A5,A6,C1,D2,A3,C10
202505,02T25,178,120,C1,C2,A3,B4,A5,C6,D1,C2,D3,C7
202505,02T25,1137,1118,C1,A2,B3,C4,C5,B6,A1,D2,B3,C1
202505,02T25,378,358,C1,B2,A3,A4,B5,B6,B1,D2,C3,C2
202505,02T25,230,218,C1,B2,C3,C4,B5,C6,B1,D2,B3,C2
202505,02T25,106,72,A1,A2,B3,A4,C5,A6,C1,D2,C3,C2
202505,02T25,348,343,A1,B2,A3,C4,B5,A6,C1,D2,B3,C3
202505,02T25,25,20,B1,B2,B3,C4,A5,A6,C1,D2,D3,C9
202505,02T25,106,87,B1,C2,B3,A4,B5,A6,D1,D2,B3,C2
202505,02T25,0,0,B1,A2,A3,A4,A5,A6,D1,A2,C3,C3
202505,02T25,392,266,A1,A2,B3,A4,B5,B6,B1,B2,B3,C6
202505,02T25,144,120,B1,C2,B3,A4,A5,B6,C1,B2,C3,C5
202505,02T25,7,7,A1,B2,A3,C4,A5,A6,A1,B2,A3,C9
202505,02T25,155,151,B1,B2,C3,B4,A5,A6,A1,C2,A3,C3
202505,02T25,678,612,B1,C2,A3,A4,B5,B6,C1,C2,B3,C5
202505,02T25,48,38,A1,B2,B3,A4,A5,C6,C1,B2,D3,C6
202505,02T25,135,52,C1,A2,C3,C4,C5,A6,D1,A2,B3,C2
202505,02T25,188,165,B1,A2,A3,C4,B5,C6,D1,A2,A3,C3
202505,02T25,1196,1130,B1,B2,B3,A4,B5,C6,A1,C2,A3,C6
202505,02T25,142,140,A1,C2,A3,A4,A5,B6,C1,D2,A3,C5
202505,02T25,277,230,B1,C2,A3,C4,C5,A6,C1,A2,C3,C2
202505,02T25,80,60,C1,C2,B3,A4,C5,C6,A1,C2,B3,C7
202505,02T25,760,641,A1,A2,B3,B4,C5,A6,C1,C2,B3,C1
202505,02T25,508,376,C1,A2,A3,B4,C5,C6,A1,B2,C3,C6
202505,02T25,557,373,C1,B2,B3,A4,A5,A6,D1,B2,C3,C1
202505,02T25,149,38,B1,B2,A3,A4,C5,A6,D1,A2,C3,C10
202505,02T25,333,114,B1,C2,C3,A4,B5,A6,C1,A2,A3,C7
202505,02T25,65,45,A1,A2,C3,B4,B5,C6,C1,C2,C3,C3
202505,02T25,95,91,A1,C2,A3,C4,A5,A6,B1,D2,D3,C6
202505,02T25,58,25,A1,B2,C3,A4,C5,B6,D1,C2,D3,C7
202505,02T25,674,483,B1,B2,B3,C4,A5,A6,D1,C2,D3,C8
202505,02T25,166,106,B1,B2,C3,A4,A5,A6,B1,B2,B3,C6
202505,02T25,99,70,B1,A2,A3,B4,A5,A6,B1,B2,B3,C7
202505,02T25,163,115,C1,C2,B3,B4,C5,B6,A1,D2,C3,C8
202505,02T25,101,26,C1,A2,C3,C4,A5,C6,D1,C2,C3,C10
202505,02T25,258,198,C1,A2,C3,C4,A5,B6,B1,C2,C3,C3
202505,02T25,141,137,A1,B2,A3,B4,B5,C6,A1,A2,B3,C2
202505,02T25,968,737,C1,A2,B3,B4,B5,A6,B1,D2,B3,C5
202505,02T25,134,123,A1,B2,A3,C4,C5,C6,B1,B2,C3,C8
202505,02T25,115,107,A1,A2,C3,C4,B5,C6,B1,D2,D3,C2
202505,02T25,404,224,C1,C2,C3,B4,C5,B6,D1,C2,D3,C2
202505,02T25,118,67,B1,A2,B3,C4,B5,A6,A1,C2,C3,C10
202505,02T25,175,70,B1,B2,C3,B4,A5,A6,D1,D2,D3,C10
202505,02T25,196,187,A1,B2,A3,B4,C5,C6,C1,A2,A3,C1
202505,02T25,256,169,C1,C2,B3,B4,A5,B6,D1,A2,A3,C9
202505,02T25,560,373,C1,B2,C3,C4,C5,A6,D1,D2,A3,C8
202505,02T25,54,35,B1,C2,C3,B4,A5,B6,B1,A2,C3,C7
202505,02T25,968,898,A1,C2,A3,B4,B5,B6,C1,A2,B3,C4
202505,02T25,56,39,B1,C2,C3,A4,B5,C6,B1,C2,D3,C4
202505,02T25,111,40,C1,C2,B3,A4,B5,A6,D1,D2,A3,C8
202505,02T25,122,84,C1,A2,C3,A4,B5,B6,B1,D2,C3,C3
202505,02T25,13,4,C1,C2,C3,A4,B5,C6,C1,C2,B3,C9
202505,02T25,66,24,A1,A2,C3,A4,C5,A6,B1,C2,C3,C5
202505,02T25,46,19,C1,B2,C3,A4,A5,B6,A1,A2,C3,C10
202505,02T25,35,32,B1,B2,B3,C4,C5,A6,C1,B2,C3,C1
202505,02T25,52,49,A1,C2,B3,B4,A5,B6,B1,B2,D3,C4
202505,02T25,287,270,A1,B2,B3,C4,C5,B6,D1,C2,B3,C4
202505,02T25,116,62,B1,A2,A3,B4,B5,C6,D1,D2,D3,C9
202506,02T25,554,376,C1,B2,A3,C4,C5,A6,A1,A2,C3,C10
202506,02T25,127,46,B1,A2,C3,C4,C5,A6,C1,A2,D3,C4
202506,02T25,1189,737,B1,A2,A3,A4,B5,C6,B1,A2,D3,C4
202506,02T25,925,873,C1,B2,A3,B4,A5,A6,D1,D2,B3,C2
202506,02T25,36,5,B1,C2,C3,A4,C5,A6,C1,B2,D3,C9
202506,02T25,223,193,A1,C2,B3,A4,A5,C6,A1,C2,D3,C8
202506,02T25,94,89,A1,B2,B3,C4,C5,C6,B1,D2,C3,C8
202506,02T25,54,36,B1,A2,A3,A4,C5,C6,A1,B2,A3,C10
202506,02T25,39,39,C1,C2,A3,C4,A5,A6,B1,D2,B3,C1
202506,02T25,615,103,A1,A2,C3,A4,A5,B6,D1,A2,D3,C9
202506,02T25,6,3,A1,C2,B3,B4,C5,A6,B1,A2,D3,C7
202506,02T25,372,321,B1,C2,C3,C4,C5,A6,A1,B2,B3,C4
202506,02T25,128,99,C1,C2,A3,B4,A5,C6,C1,A2,B3,C9
202506,02T25,393,268,B1,C2,B3,B4,C5,A6,C1,B2,B3,C4
202506,02T25,177,159,B1,C2,A3,C4,A5,A6,A1,A2,D3,C7
