ano_mes,trimestre,qtd,qtd_indicador,cat3_1,cat3_2,cat3_3,cat3_4,cat3_5,cat3_6,cat4_1,cat4_2,cat4_3,cat10_1
202504,02T25,14,14,B1,B2,C3,C4,A5,B6,B1,A2,B3,C2
202504,02T25,399,297,C1,B2,C3,C4,A5,C6,C1,C2,C3,C9
202504,02T25,387,298,B1,A2,B3,B4,A5,A6,C1,D2,B3,C7
202504,02T25,277,275,B1,C2,B3,C4,C5,C6,A1,C2,B3,C6
202504,02T25,96,96,B1,C2,A3,B4,C5,C6,B1,D2,B3,C3
202504,02T25,50,34,C1,A2,A3,A4,B5,B6,D1,D2,A3,C6
202504,02T25,82,48,A1,B2,B3,A4,C5,A6,A1,A2,A3,C8
202504,02T25,35,13,C1,C2,C3,B4,B5,A6,B1,C2,B3,C10
202504,02T25,129,129,A1,A2,B3,C4,A5,B6,B1,B2,B3,C2
202504,02T25,19,19,C1,C2,A3,B4,C5,B6,C1,C2,B3,C2
202504,02T25,92,32,A1,A2,B3,B4,A5,A6,D1,B2,C3,C8
202504,02T25,35,29,B1,B2,A3,C4,C5,C6,D1,A2,A3,C6
202504,02T25,188,184,A1,C2,A3,C4,A5,A6,B1,A2,B3,C6
202504,02T25,67,51,A1,C2,A3,A4,C5,A6,C1,C2,B3,C6
202504,02T25,368,233,C1,C2,C3,C4,B5,A6,B1,B2,D3,C2
202504,02T25,225,213,A1,C2,B3,C4,C5,C6,C1,B2,D3,C2
202504,02T25,23,10,A1,B2,C3,B4,C5,B6,D1,A2,D3,C4
202504,02T25,145,131,B1,C2,A3,A4,B5,A6,B1,D2,B3,C6
202504,02T25,145,114,B1,B2,A3,B4,C5,B6,A1,A2,D3,C7
202504,02T25,512,338,C1,B2,A3,B4,C5,A6,B1,C2,A3,C9
202504,02T25,171,163,C1,A2,A3,C4,C5,C6,B1,B2,A3,C3
202504,02T25,335,319,C1,B2,A3,B4,B5,B6,A1,B2,D3,C2
202504,02T25,207,103,B1,B2,C3,B4,B5,B6,C1,B2,D3,C8
202504,02T25,569,405,C1,B2,C3,A4,A5,B6,D1,B2,C3,C1
202504,02T25,115,115,B1,B2,B3,C4,A5,C6,B1,A2,B3,C2
202504,02T25,248,178,B1,A2,C3,A4,C5,B6,A1,A2,C3,C1
202504,02T25,6,4,B1,A2,A3,A4,A5,B6,C1,A2,D3,C6
202504,02T25,85,49,A1,A2,C3,B4,B5,B6,C1,D2,D3,C6
202504,02T25,23,19,B1,B2,B3,A4,B5,B6,B1,B2,D3,C2
202504,02T25,185,128,A1,A2,B3,B4,B5,C6,D1,A2,B3,C4
202504,02T25,881,530,A1,A2,A3,A4,B5,B6,A1,B2,C3,C9
202504,02T25,48,34,C1,A2,B3,B4,C5,B6,C1,D2,C3,C6
202504,02T25,25,17,C1,C2,B3,C4,C5,B6,A1,D2,C3,C10
202504,02T25,68,27,A1,A2,B3,C4,C5,C6,C1,A2,D3,C9
202504,02T25,288,103,C1,A2,B3,C4,C5,C6,D1,A2,C3,C4
202504,02T25,68,41,A1,A2,B3,C4,B5,C6,C1,B2,B3,C10
202504,02T25,36,36,B1,B2,A3,A4,B5,C6,D1,B2,A3,C1
202504,02T25,343,83,C1,A2,C3,C4,C5,A6,B1,C2,B3,C10
202504,02T25,161,86,C1,B2,B3,A4,A5,C6,D1,B2,C3,C5
202504,02T25,137,124,B1,C2,B3,B4,A5,A6,D1,D2,B3,C5
202504,02T25,250,229,A1,B2,B3,B4,C5,A6,C1,D2,A3,C6
202504,02T25,58,8,C1,A2,A3,A4,C5,A6,C1,A2,B3,C8
202504,02T25,263,183,A1,C2,A3,A4,C5,B6,C1,A2,D3,C3
202504,02T25,145,14,A1,B2,C3,A4,C5,A6,D1,A2,C3,C9
202504,02T25,45,43,B1,A2,C3,B4,A5,C6,D1,C2,A3,C1
202504,02T25,119,97,C1,A2,A3,C4,B5,B6,B1,D2,A3,C10
202504,02T25,64,41,A1,B2,B3,B4,C5,B6,D1,D2,B3,C10
202504,02T25,390,283,B1,C2,A3,C4,B5,A6,D1,C2,D3,C6
202504,02T25,175,81,A1,A2,C3,C4,C5,A6,B1,B2,D3,C5
202504,02T25,535,452,B1,A2,B3,C4,C5,B6,D1,D2,A3,C6
202504,02T25,108,103,C1,C2,C3,C4,C5,B6,B1,C2,B3,C2
202504,02T25,582,582,C1,C2,A3,B4,A5,B6,A1,D2,C3,C5
202504,02T25,312,174,A1,B2,C3,A4,C5,A6,B1,C2,C3,C5
202504,02T25,303,64,B1,C2,C3,B4,B5,A6,A1,B2,D3,C10
202504,02T25,25,19,B1,B2,A3,A4,A5,A6,B1,C2,B3,C10
202504,02T25,213,199,A1,A2,C3,C4,A5,C6,A1,B2,D3,C2
202504,02T25,309,304,B1,B2,B3,A4,A5,B6,A1,B2,D3,C2
202504,02T25,12,8,A1,A2,B3,B4,B5,A6,D1,D2,B3,C6
202504,02T25,288,288,A1,B2,A3,A4,B5,B6,D1,C2,B3,C2
202504,02T25,199,105,A1,A2,C3,A4,B5,A6,A1,B2,A3,C8
202504,02T25,181,181,C1,B2,A3,C4,A5,C6,A1,A2,B3,C5
202504,02T25,1,1,B1,A2,B3,C4,C5,A6,D1,C2,B3,C7
202504,02T25,113,108,A1,A2,A3,A4,A5,A6,A1,D2,A3,C10
202504,02T25,474,474,A1,B2,A3,C4,B5,A6,B1,D2,D3,C3
202504,02T25,41,9,A1,C2,C3,C4,C5,A6,D1,D2,D3,C10
202504,02T25,128,127,B1,C2,A3,B4,A5,C6,B1,D2,C3,C5
202504,02T25,65,29,A1,B2,C3,B4,C5,A6,D1,C2,B3,C7
202504,02T25,153,136,A1,C2,A3,C4,B5,A6,B1,C2,D3,C7
202504,02T25,206,196,C1,B2,C3,B4,B5,B6,B1,B2,A3,C3
202504,02T25,682,682,A1,B2,A3,C4,A5,B6,A1,C2,B3,C7
202504,02T25,277,162,B1,A2,C3,B4,A5,A6,D1,D2,A3,C7
202504,02T25,190,110,C1,C2,A3,B4,C5,A6,D1,B2,A3,C4
202504,02T25,97,87,A1,A2,B3,B4,B5,A6,D1,C2,A3,C1
202504,02T25,427,392,C1,C2,A3,C4,A5,A6,D1,C2,B3,C2
202504,02T25,23,15,B1,C2,A3,B4,B5,B6,D1,A2,B3,C7
202504,02T25,44,27,C1,B2,A3,C4,A5,A6,D1,D2,D3,C8
202504,02T25,241,231,C1,B2,B3,B4,C5,C6,A1,B2,A3,C2
202504,02T25,335,97,A1,A2,C3,A4,C5,B6,D1,C2,C3,C8
202504,02T25,64,17,C1,C2,C3,B4,C5,A6,B1,C2,A3,C10
202504,02T25,44,44,C1,B2,A3,C4,A5,C6,A1,C2,B3,C3
202504,02T25,113,48,B1,A2,A3,A4,C5,A6,D1,C2,A3,C7
202504,02T25,538,538,A1,B2,A3,C4,A5,B6,A1,B2,B3,C10
202504,02T25,57,50,A1,A2,B3,A4,A5,B6,A1,C2,A3,C9
202504,02T25,360,355,A1,B2,A3,A4,A5,B6,B1,B2,C3,C6
202504,02T25,430,407,A1,C2,A3,A4,A5,C6,C1,C2,A3,C7
202504,02T25,113,105,B1,A2,A3,B4,B5,A6,B1,D2,A3,C6
202504,02T25,780,754,B1,C2,A3,B4,A5,C6,C1,A2,C3,C4
202504,02T25,5,4,B1,B2,B3,B4,B5,A6,D1,A2,C3,C2
202504,02T25,247,247,B1,A2,C3,A4,A5,B6,A1,C2,A3,C3
202504,02T25,138,124,B1,A2,B3,C4,C5,A6,B1,B2,A3,C1
202504,02T25,472,376,A1,A2,C3,B4,C5,C6,A1,A2,A3,C4
202504,02T25,237,237,A1,C2,B3,C4,B5,C6,B1,B2,D3,C3
202504,02T25,850,717,C1,C2,A3,C4,B5,B6,A1,A2,B3,C8
202504,02T25,46,26,B1,A2,C3,A4,C5,C6,A1,D2,B3,C10
202504,02T25,170,159,C1,C2,C3,B4,C5,B6,A1,D2,A3,C6
202504,02T25,523,490,C1,A2,B3,C4,A5,B6,B1,B2,B3,C3
202504,02T25,79,67,C1,C2,B3,B4,A5,B6,A1,C2,C3,C9
202504,02T25,714,619,A1,A2,B3,C4,B5,A6,C1,B2,B3,C4
202504,02T25,81,40,A1,A2,C3,A4,C5,A6,D1,B2,B3,C1
202504,02T25,42,17,C1,A2,C3,B4,C5,C6,A1,B2,C3,C4
202504,02T25,329,298,A1,B2,B3,C4,C5,B6,B1,C2,B3,C9
202504,02T25,39,21,C1,A2,B3,C4,C5,C6,D1,B2,D3,C1
202504,02T25,298,224,B1,B2,B3,C4,B5,A6,D1,B2,D3,C2
202504,02T25,168,160,C1,B2,B3,C4,A5,A6,D1,C2,C3,C1
202504,02T25,206,78,A1,C2,C3,A4,C5,B6,D1,B2,C3,C6
202504,02T25,360,337,A1,C2,C3,C4,C5,B6,A1,D2,A3,C9
202504,02T25,14,14,B1,C2,C3,A4,A5,C6,A1,B2,A3,C5
202504,02T25,65,65,B1,A2,C3,C4,A5,C6,A1,C2,A3,C4
202504,02T25,89,89,C1,B2,A3,C4,C5,B6,C1,B2,A3,C1
202504,02T25,367,362,B1,B2,A3,A4,C5,A6,A1,D2,C3,C3
202504,02T25,324,324,C1,C2,A3,B4,B5,B6,A1,D2,D3,C4
202504,02T25,9,3,C1,A2,C3,C4,C5,C6,C1,A2,B3,C8
202504,02T25,261,256,A1,A2,A3,C4,B5,A6,C1,D2,C3,C3
202504,02T25,192,101,C1,C2,A3,B4,C5,B6,D1,C2,B3,C7
202504,02T25,420,269,C1,B2,C3,B4,B5,B6,D1,D2,D3,C5
202504,02T25,453,279,C1,C2,C3,B4,C5,A6,B1,D2,C3,C4
202504,02T25,210,167,C1,C2,B3,B4,B5,A6,C1,D2,A3,C6
202504,02T25,2,2,A1,A2,C3,C4,B5,C6,A1,C2,B3,C9
202504,02T25,14,14,C1,C2,B3,C4,A5,B6,B1,C2,A3,C9
202504,02T25,159,139,C1,A2,C3,B4,B5,B6,B1,D2,C3,C3
202504,02T25,64,39,A1,C2,C3,A4,B5,C6,B1,D2,D3,C8
202504,02T25,560,458,A1,A2,B3,C4,A5,C6,D1,B2,D3,C4
202504,02T25,307,262,A1,B2,B3,B4,B5,A6,C1,B2,C3,C3
202504,02T25,818,682,B1,B2,C3,B4,C5,A6,D1,D2,B3,C1
202505,02T25,97,86,A1,B2,A3,C4,C5,A6,D1,D2,B3,C10
202505,02T25,196,77,C1,C2,B3,C4,A5,A6,D1,A2,A3,C9
202505,02T25,138,130,A1,A2,A3,C4,C5,B6,C1,C2,C3,C6
202505,02T25,254,100,B1,A2,B3,C4,C5,C6,B1,B2,D3,C8
202505,02T25,414,75,C1,A2,C3,A4,A5,C6,B1,A2,D3,C6
202505,02T25,497,497,A1,B2,B3,A4,B5,B6,C1,B2,B3,C1
202505,02T25,40,32,B1,C2,C3,A4,A5,C6,C1,D2,B3,C8
202505,02T25,455,455,A1,B2,A3,C4,C5,A6,A1,B2,A3,C4
202505,02T25,1528,1528,A1,C2,A3,C4,A5,B6,D1,C2,A3,C2
202505,02T25,35,33,B1,C2,C3,C4,C5,C6,A1,D2,C3,C7
202505,02T25,0,0,B1,B2,C3,B4,B5,B6,C1,B2,B3,C2
202505,02T25,273,273,A1,C2,A3,B4,B5,C6,C1,A2,A3,C1
202505,02T25,140,138,A1,B2,C3,B4,B5,C6,C1,B2,B3,C4
202505,02T25,402,402,A1,B2,A3,B4,B5,C6,B1,B2,C3,C2
202505,02T25,19,19,C1,A2,B3,C4,A5,C6,B1,A2,C3,C1
202505,02T25,563,299,A1,A2,C3,A4,A5,C6,B1,B2,C3,C5
202505,02T25,118,51,A1,C2,C3,A4,B5,B6,D1,B2,D3,C6
202505,02T25,19,17,A1,B2,C3,B4,C5,A6,A1,B2,D3,C6
202505,02T25,464,453,A1,B2,A3,B4,A5,A6,D1,D2,D3,C4
202505,02T25,46,46,B1,A2,A3,C4,A5,B6,A1,A2,A3,C10
202505,02T25,358,162,B1,A2,A3,A4,A5,C6,B1,A2,C3,C8
202505,02T25,97,85,B1,C2,B3,B4,C5,A6,D1,D2,B3,C4
202505,02T25,743,743,B1,B2,B3,B4,B5,B6,B1,B2,C3,C1
202505,02T25,440,215,C1,B2,C3,A4,B5,A6,B1,D2,C3,C6
202505,02T25,2,2,C1,B2,A3,A4,A5,C6,D1,C2,B3,C5
202505,02T25,39,39,B1,B2,A3,A4,B5,B6,A1,C2,B3,C2
202505,02T25,737,737,A1,B2,B3,A4,A5,C6,A1,B2,D3,C3
202505,02T25,100,65,A1,C2,B3,B4,C5,B6,C1,C2,C3,C9
202505,02T25,63,60,C1,C2,B3,C4,A5,B6,B1,D2,C3,C9
202505,02T25,376,124,A1,A2,B3,B4,A5,A6,C1,C2,D3,C10
202505,02T25,0,0,C1,A2,B3,B4,A5,C6,B1,D2,A3,C5
202505,02T25,5,5,C1,C2,C3,B4,C5,A6,A1,D2,D3,C9
202505,02T25,382,382,A1,B2,C3,C4,B5,C6,B1,C2,B3,C5
202505,02T25,386,248,A1,B2,C3,C4,C5,B6,D1,A2,D3,C3
202505,02T25,25,25,B1,B2,B3,B4,B5,C6,A1,D2,B3,C9
202505,02T25,140,125,A1,B2,C3,A4,C5,C6,B1,B2,B3,C3
202505,02T25,86,85,B1,B2,A3,C4,A5,B6,D1,C2,C3,C8
202505,02T25,75,74,A1,C2,A3,B4,C5,B6,A1,A2,B3,C6
202505,02T25,154,154,B1,A2,C3,C4,A5,B6,A1,D2,A3,C6
202505,02T25,11,6,A1,A2,C3,A4,C5,A6,D1,C2,C3,C8
202505,02T25,562,255,B1,A2,B3,C4,A5,C6,D1,C2,D3,C9
202505,02T25,369,369,A1,C2,B3,C4,C5,A6,A1,C2,D3,C1
202505,02T25,166,166,B1,A2,A3,C4,A5,C6,B1,C2,C3,C2
202505,02T25,67,67,A1,C2,B3,C4,A5,B6,D1,D2,A3,C5
202505,02T25,81,31,B1,B2,C3,B4,C5,C6,D1,A2,D3,C4
202505,02T25,245,245,A1,C2,B3,C4,B5,B6,A1,B2,C3,C3
202505,02T25,348,255,A1,C2,C3,A4,C5,B6,B1,A2,B3,C4
202505,02T25,309,309,B1,B2,A3,C4,A5,B6,C1,C2,C3,C5
202505,02T25,188,188,B1,B2,A3,C4,B5,B6,A1,C2,B3,C3
202505,02T25,830,425,C1,B2,C3,C4,A5,C6,C1,C2,C3,C10
202505,02T25,366,172,C1,C2,C3,B4,B5,C6,A1,A2,C3,C6
202505,02T25,546,546,B1,A2,A3,B4,A5,C6,A1,C2,C3,C1
202505,02T25,521,518,A1,B2,A3,B4,B5,B6,D1,D2,B3,C7
202505,02T25,46,36,C1,C2,A3,A4,C5,C6,D1,D2,C3,C5
202505,02T25,169,140,A1,C2,C3,A4,A5,A6,D1,D2,A3,C7
202505,02T25,573,552,A1,A2,B3,A4,A5,C6,A1,A2,A3,C3
202505,02T25,91,91,B1,C2,B3,C4,B5,B6,B1,D2,B3,C3
202505,02T25,78,78,B1,A2,A3,B4,B5,B6,A1,C2,C3,C5
202505,02T25,296,106,B1,A2,C3,B4,B5,A6,D1,B2,A3,C5
202505,02T25,121,121,B1,C2,B3,C4,C5,B6,B1,B2,C3,C2
202505,02T25,78,31,C1,A2,B3,B4,A5,C6,C1,A2,C3,C7
202505,02T25,3,3,B1,B2,C3,B4,B5,A6,D1,C2,A3,C4
202505,02T25,48,48,A1,C2,A3,A4,A5,A6,C1,C2,D3,C1
202505,02T25,42,38,C1,C2,B3,C4,C5,A6,D1,B2,B3,C2
202505,02T25,79,71,A1,A2,A3,B4,C5,C6,A1,A2,B3,C5
202505,02T25,393,393,C1,B2,A3,C4,B5,B6,B1,D2,C3,C2
202505,02T25,30,17,B1,B2,A3,B4,C5,C6,C1,B2,D3,C10
202505,02T25,257,252,B1,C2,A3,A4,A5,B6,C1,A2,A3,C4
202505,02T25,34,24,C1,C2,A3,B4,C5,A6,C1,C2,C3,C6
202505,02T25,782,677,B1,A2,C3,B4,B5,C6,B1,D2,D3,C4
202505,02T25,195,160,B1,A2,C3,B4,A5,C6,B1,C2,A3,C7
202505,02T25,203,203,B1,B2,A3,C4,B5,C6,D1,C2,A3,C5
202505,02T25,18,9,B1,A2,C3,B4,B5,A6,A1,A2,C3,C6
202505,02T25,92,84,C1,C2,B3,C4,C5,B6,D1,B2,B3,C1
202505,02T25,5,5,B1,B2,C3,A4,A5,A6,A1,D2,C3,C9
202505,02T25,223,169,C1,C2,B3,C4,A5,B6,D1,A2,D3,C5
202505,02T25,7,7,B1,A2,A3,A4,B5,C6,C1,D2,B3,C8
202505,02T25,754,204,B1,A2,A3,A4,C5,C6,D1,A2,D3,C4
202505,02T25,914,891,B1,B2,C3,B4,B5,B6,C1,C2,A3,C4
202505,02T25,595,560,A1,B2,C3,C4,B5,C6,B1,B2,D3,C5
202505,02T25,444,444,C1,B2,A3,C4,A5,B6,A1,B2,B3,C1
202505,02T25,159,140,A1,A2,B3,C4,C5,C6,D1,C2,C3,C2
202505,02T25,164,112,C1,B2,C3,A4,A5,C6,D1,A2,A3,C2
202505,02T25,193,132,B1,C2,A3,A4,C5,C6,C1,A2,C3,C4
202505,02T25,406,256,C1,A2,A3,A4,B5,C6,C1,C2,C3,C5
202505,02T25,381,270,B1,B2,C3,B4,C5,A6,C1,D2,C3,C6
202505,02T25,2086,1747,B1,A2,A3,A4,A5,A6,B1,B2,D3,C1
202505,02T25,998,685,C1,B2,B3,A4,B5,C6,C1,C2,C3,C4
202505,02T25,505,505,A1,B2,A3,C4,A5,B6,C1,C2,C3,C2
202505,02T25,176,165,A1,A2,B3,C4,C5,C6,C1,B2,D3,C1
202505,02T25,666,388,A1,A2,B3,A4,C5,B6,B1,D2,C3,C10
202505,02T25,414,144,B1,C2,B3,A4,C5,C6,A1,A2,D3,C8
202505,02T25,48,31,A1,C2,C3,B4,B5,C6,B1,A2,D3,C7
202505,02T25,256,183,A1,A2,C3,B4,B5,A6,B1,D2,C3,C7
202505,02T25,241,192,A1,A2,C3,B4,C5,C6,A1,C2,D3,C5
202505,02T25,99,79,B1,C2,B3,B4,C5,A6,C1,D2,B3,C6
202505,02T25,109,73,A1,B2,C3,A4,C5,B6,B1,C2,B3,C9
202505,02T25,30,17,C1,B2,B3,C4,C5,B6,D1,B2,B3,C10
202505,02T25,3,3,B1,A2,C3,A4,A5,B6,C1,D2,D3,C9
202505,02T25,550,469,A1,A2,C3,C4,A5,B6,B1,A2,C3,C4
202505,02T25,29,14,B1,A2,A3,A4,B5,A6,B1,D2,D3,C10
202505,02T25,89,89,C1,C2,A3,C4,A5,A6,C1,D2,A3,C3
202505,02T25,343,130,A1,A2,C3,A4,C5,B6,A1,A2,C3,C7
202505,02T25,38,33,A1,A2,B3,C4,A5,B6,C1,A2,D3,C7
202505,02T25,239,232,B1,B2,B3,B4,B5,B6,D1,A2,A3,C2
202505,02T25,66,66,B1,B2,A3,C4,B5,B6,D1,C2,A3,C6
202505,02T25,27,13,C1,C2,B3,B4,B5,C6,C1,B2,D3,C6
202505,02T25,232,227,B1,C2,C3,A4,A5,B6,B1,D2,A3,C7
202505,02T25,24,24,B1,C2,B3,B4,B5,B6,B1,C2,B3,C4
202505,02T25,408,287,B1,C2,A3,C4,A5,B6,D1,A2,D3,C10
202505,02T25,19,11,C1,C2,B3,B4,C5,B6,D1,B2,C3,C6
202505,02T25,436,200,B1,B2,A3,B4,C5,A6,C1,B2,B3,C10
202505,02T25,79,77,B1,C2,A3,C4,A5,A6,B1,C2,C3,C8
202505,02T25,533,141,B1,A2,C3,C4,B5,A6,B1,B2,D3,C10
202505,02T25,339,49,C1,A2,B3,A4,A5,C6,D1,B2,D3,C8
202505,02T25,295,295,B1,C2,C3,C4,C5,C6,A1,D2,D3,C2
202505,02T25,256,247,A1,B2,A3,A4,B5,B6,B1,C2,C3,C8
202505,02T25,706,706,B1,B2,A3,C4,C5,B6,A1,D2,D3,C2
202505,02T25,16,15,C1,A2,C3,A4,B5,C6,C1,D2,B3,C2
202505,02T25,191,105,B1,C2,C3,A4,C5,A6,B1,B2,C3,C2
202505,02T25,244,198,B1,C2,B3,B4,B5,B6,B1,A2,A3,C9
202505,02T25,84,49,C1,A2,A3,C4,B5,C6,C1,B2,B3,C8
202505,02T25,855,565,B1,B2,C3,A4,C5,C6,A1,D2,C3,C8
202505,02T25,475,63,C1,C2,B3,A4,C5,A6,B1,A2,D3,C6
202505,02T25,194,144,C1,A2,B3,A4,A5,C6,A1,D2,D3,C7
202505,02T25,965,429,C1,C2,C3,B4,C5,C6,B1,A2,C3,C2
202505,02T25,182,113,A1,B2,B3,A4,A5,C6,C1,A2,A3,C10
202505,02T25,488,125,B1,C2,B3,B4,C5,A6,D1,A2,C3,C6
202505,02T25,49,41,C1,A2,C3,C4,C5,C6,B1,C2,A3,C7
202505,02T25,745,745,B1,B2,C3,B4,C5,B6,A1,C2,B3,C3
202505,02T25,80,80,A1,A2,A3,B4,B5,C6,A1,D2,B3,C6
202505,02T25,65,65,B1,B2,B3,B4,A5,C6,C1,B2,B3,C2
202505,02T25,47,47,B1,B2,B3,A4,A5,C6,B1,B2,B3,C2
202505,02T25,223,200,C1,C2,C3,C4,B5,C6,A1,C2,D3,C1
202505,02T25,154,154,A1,B2,A3,C4,A5,C6,A1,D2,A3,C1
202505,02T25,78,56,B1,B2,B3,C4,C5,B6,C1,A2,A3,C9
202505,02T25,589,589,B1,B2,A3,B4,A5,B6,A1,B2,A3,C8
202505,02T25,377,107,C1,C2,A3,B4,A5,C6,D1,A2,D3,C10
202505,02T25,476,451,A1,A2,B3,B4,C5,B6,C1,D2,C3,C3
202505,02T25,119,93,A1,B2,B3,B4,C5,A6,A1,B2,A3,C9
202505,02T25,61,61,A1,C2,A3,B4,A5,A6,A1,C2,B3,C2
202505,02T25,304,270,B1,C2,C3,C4,C5,A6,A1,A2,C3,C1
202505,02T25,44,40,C1,C2,A3,B4,A5,A6,C1,D2,A3,C10
202505,02T25,130,83,C1,C2,A3,B4,A5,C6,D1,C2,D3,C7
202505,02T25,435,435,C1,A2,B3,C4,C5,B6,A1,D2,B3,C1
202505,02T25,618,618,C1,B2,A3,A4,B5,B6,B1,D2,C3,C2
202505,02T25,155,155,C1,B2,C3,C4,B5,C6,B1,D2,B3,C2
202505,02T25,108,77,A1,A2,B3,A4,C5,A6,C1,D2,C3,C2
202505,02T25,217,217,A1,B2,A3,C4,B5,A6,C1,D2,B3,C3
202505,02T25,39,33,B1,B2,B3,C4,A5,A6,C1,D2,D3,C9
202505,02T25,55,49,B1,C2,B3,A4,B5,A6,D1,D2,B3,C2
202505,02T25,0,0,B1,A2,A3,A4,A5,A6,D1,A2,C3,C3
202505,02T25,270,185,A1,A2,B3,A4,B5,B6,B1,B2,B3,C6
202505,02T25,188,164,B1,C2,B3,A4,A5,B6,C1,B2,C3,C5
202505,02T25,8,8,A1,B2,A3,C4,A5,A6,A1,B2,A3,C9
202505,02T25,234,234,B1,B2,C3,B4,A5,A6,A1,C2,A3,C3
202505,02T25,278,265,B1,C2,A3,A4,B5,B6,C1,C2,B3,C5
202505,02T25,67,55,A1,B2,B3,A4,A5,C6,C1,B2,D3,C6
202505,02T25,47,20,C1,A2,C3,C4,C5,A6,D1,A2,B3,C2
202505,02T25,114,110,B1,A2,A3,C4,B5,C6,D1,A2,A3,C3
202505,02T25,1230,1228,B1,B2,B3,A4,B5,C6,A1,C2,A3,C6
202505,02T25,72,72,A1,C2,A3,A4,A5,B6,C1,D2,A3,C5
202505,02T25,273,230,B1,C2,A3,C4,C5,A6,C1,A2,C3,C2
202505,02T25,27,23,C1,C2,B3,A4,C5,C6,A1,C2,B3,C7
202505,02T25,357,315,A1,A2,B3,B4,C5,A6,C1,C2,B3,C1
202505,02T25,518,389,C1,A2,A3,B4,C5,C6,A1,B2,C3,C6
202505,02T25,934,568,C1,B2,B3,A4,A5,A6,D1,B2,C3,C1
202505,02T25,328,67,B1,B2,A3,A4,C5,A6,D1,A2,C3,C10
202505,02T25,142,44,B1,C2,C3,A4,B5,A6,C1,A2,A3,C7
202505,02T25,71,53,A1,A2,C3,B4,B5,C6,C1,C2,C3,C3
202505,02T25,124,124,A1,C2,A3,C4,A5,A6,B1,D2,D3,C6
202505,02T25,78,30,A1,B2,C3,A4,C5,B6,D1,C2,D3,C7
202505,02T25,1316,865,B1,B2,B3,C4,A5,A6,D1,C2,D3,C8
202505,02T25,261,153,B1,B2,C3,A4,A5,A6,B1,B2,B3,C6
202505,02T25,113,84,B1,A2,A3,B4,A5,A6,B1,B2,B3,C7
202505,02T25,145,97,C1,C2,B3,B4,C5,B6,A1,D2,C3,C8
202505,02T25,110,30,C1,A2,C3,C4,A5,C6,D1,C2,C3,C10
202505,02T25,366,288,C1,A2,C3,C4,A5,B6,B1,C2,C3,C3
202505,02T25,136,136,A1,B2,A3,B4,B5,C6,A1,A2,B3,C2
202505,02T25,480,378,C1,A2,B3,B4,B5,A6,B1,D2,B3,C5
202505,02T25,336,322,A1,B2,A3,C4,C5,C6,B1,B2,C3,C8
202505,02T25,128,128,A1,A2,C3,C4,B5,C6,B1,D2,D3,C2
202505,02T25,226,107,C1,C2,C3,B4,C5,B6,D1,C2,D3,C2
202505,02T25,180,103,B1,A2,B3,C4,B5,A6,A1,C2,C3,C10
202505,02T25,381,120,B1,B2,C3,B4,A5,A6,D1,D2,D3,C10
202505,02T25,145,145,A1,B2,A3,B4,C5,C6,C1,A2,A3,C1
202505,02T25,118,77,C1,C2,B3,B4,A5,B6,D1,A2,A3,C9
202505,02T25,308,186,C1,B2,C3,C4,C5,A6,D1,D2,A3,C8
202505,02T25,128,83,B1,C2,C3,B4,A5,B6,B1,A2,C3,C7
202505,02T25,388,382,A1,C2,A3,B4,B5,B6,C1,A2,B3,C4
202505,02T25,62,45,B1,C2,C3,A4,B5,C6,B1,C2,D3,C4
202505,02T25,35,14,C1,C2,B3,A4,B5,A6,D1,D2,A3,C8
202505,02T25,131,95,C1,A2,C3,A4,B5,B6,B1,D2,C3,C3
202505,02T25,3,3,C1,C2,C3,A4,B5,C6,C1,C2,B3,C9
202505,02T25,111,40,A1,A2,C3,A4,C5,A6,B1,C2,C3,C5
202505,02T25,84,32,C1,B2,C3,A4,A5,B6,A1,A2,C3,C10
202505,02T25,60,60,B1,B2,B3,C4,C5,A6,C1,B2,C3,C1
202505,02T25,75,75,A1,C2,B3,B4,A5,B6,B1,B2,D3,C4
202505,02T25,231,231,A1,B2,B3,C4,C5,B6,D1,C2,B3,C4
202505,02T25,125,66,B1,A2,A3,B4,B5,C6,D1,D2,D3,C9
202506,02T25,508,305,C1,B2,A3,C4,C5,A6,A1,A2,C3,C10
202506,02T25,215,67,B1,A2,C3,C4,C5,A6,C1,A2,D3,C4
202506,02T25,621,360,B1,A2,A3,A4,B5,C6,B1,A2,D3,C4
202506,02T25,412,406,C1,B2,A3,B4,A5,A6,D1,D2,B3,C2
202506,02T25,61,8,B1,C2,C3,A4,C5,A6,C1,B2,D3,C9
202506,02T25,273,236,A1,C2,B3,A4,A5,C6,A1,C2,D3,C8
202506,02T25,105,105,A1,B2,B3,C4,C5,C6,B1,D2,C3,C8
202506,02T25,78,51,B1,A2,A3,A4,C5,C6,A1,B2,A3,C10
202506,02T25,32,32,C1,C2,A3,C4,A5,A6,B1,D2,B3,C1
202506,02T25,434,58,A1,A2,C3,A4,A5,B6,D1,A2,D3,C9
202506,02T25,10,7,A1,C2,B3,B4,C5,A6,B1,A2,D3,C7
202506,02T25,504,431,B1,C2,C3,C4,C5,A6,A1,B2,B3,C4
202506,02T25,139,107,C1,C2,A3,B4,A5,C6,C1,A2,B3,C9
202506,02T25,624,379,B1,C2,B3,B4,C5,A6,C1,B2,B3,C4
202506,02T25,216,200,B1,C2,A3,C4,A5,A6,A1,A2,D3,C7
